ID_REF	GSM177105	GSM177106	GSM177107	GSM177108	GSM177109	GSM177110	GSM177111	GSM177112	GSM177113	GSM177114	GSM177118	GSM177115	GSM177116	GSM177117
mtlR	68.30882163	174.006815	703.3017515	426.3811947	540.8182402	429.3469104	289.4158252	388.5617288	184.6948719	277.6262167	226.285448	185.7218826	175.2171281	170.1897098
mtn	79.39630705	279.9450771	1810.283584	1265.068684	889.5919976	3333.911286	1351.176101	727.0949676	799.5253684	1820.349811	1957.77601	2045.162836	2004.4629	1398.825223
mtrA	126.2377862	296.5229584	5070.808231	4062.071729	4454.352449	3992.287768	4362.683201	4115.922208	1649.713748	2908.37987	2896.309376	2904.350793	2996.36986	3247.243824
mtrB	122.5307466	193.7429495	4734.51195	4302.620852	3638.176956	5224.220228	5238.724941	4994.068865	1804.020478	2296.148128	3069.951184	3294.856687	3717.19846	3872.36707
murAA	115.7605603	436.2465767	11346.81676	9114.829788	5242.357407	6617.17629	6277.611357	5007.934577	3238.253022	1668.111489	2880.293273	2621.178704	2797.650446	2721.148547
murAB	69.4546798	58.48521281	345.7295242	507.0555504	692.6582943	1513.84313	1665.800598	1525.429722	1949.650757	1878.02428	2570.797038	1956.419454	2010.028163	2234.90842
murB	130.7801706	159.5649529	1418.352095	2127.583444	1570.491044	3044.521952	3480.309756	1524.372741	1682.044315	1352.112989	1768.119416	2001.68605	2140.897485	2088.136055
murC	97.47767934	480.3692526	3317.774228	2349.275186	2148.330143	2010.028163	2390.339793	1298.832793	1230.475315	1502.344544	1844.482007	2126.109226	1655.441139	1641.728675
murD	109.8963759	55.06256836	1135.411859	2273.973931	3967.460103	4692.04131	5304.496123	3069.951184	3299.427496	1951.00262	2531.891734	2914.433969	3364.08863	3158.44777
murE	111.5850547	66.11932081	652.8012457	1160.877479	2413.648707	2918.477034	3676.201168	3856.295791	2764.877794	2038.08711	2179.830134	2959.217455	2836.704191	2635.753978
murF	93.11876375	178.4034866	1081.261679	676.9943578	535.5954892	696.9928276	706.232792	1016.22208	843.3572017	501.115725	534.4829068	548.7480128	547.608109	582.4538767
murG	176.3136059	206.2142185	1390.126059	2328.201161	2930.639913	3580.635629	4284.763913	2149.819768	1792.801443	1302.438919	2026.816832	2622.996196	2761.047515	2707.977431
mutL	117.8656892	68.83164099	1192.687193	1424.263139	1459.238517	1930.82273	2040.914458	1221.129085	1143.309273	847.4591397	1096.735563	1020.457229	1079.389617	1181.988268
mutM	82.94022179	81.62844107	2519.636674	2118.753447	1285.398519	1597.942743	1560.724306	966.0807689	1093.698978	1083.136987	1213.534997	1115.132944	1093.698978	1138.564257
mutS	111.8173307	43.26114666	558.7271051	610.1414782	823.1434145	1221.975801	1365.297845	1212.694131	954.7637621	903.261558	882.2232675	924.1607449	876.7368034	1011.303282
mutSB	125.4527252	120.3422979	2861.389145	2300.927801	2567.235626	1746.196258	1822.875102	1625.874291	1431.190499	1175.452072	1233.036678	1251.116136	1184.4487	1216.9043
mutT	107.5601603	57.5203281	464.9719899	390.4516232	391.2643893	367.3470809	213.7825074	530.7909637	349.9487877	414.7217785	320.4598934	231.360698	282.8709081	320.2378445
nadA	25.56326133	22.4866992	86.22294892	51.84022231	140.0695938	100.4963992	47.63664817	221.7822352	96.53632491	139.4882704	86.40243105	77.0647924	88.76998202	110.3543738
nadB	59.38390249	58.32328196	137.6155798	86.64232186	100.2876399	235.0786975	178.6509778	281.1117603	242.0229419	161.3444341	192.0049906	177.663068	196.8564264	207.6485518
nadC	62.90051831	57.76004656	172.5654697	77.33234198	84.56565796	206.0713312	154.4504217	150.53968	123.2120887	117.6208491	115.120424	108.3834	129.5172097	177.663068
nadE	247.7944389	83.05528108	320.2378445	260.1139566	261.9231923	1019.043555	1181.988268	2736.279713	4411.336197	4164.709062	2368.897401	1814.051879	1647.428344	1945.600784
nagA	90.76096228	76.90470717	376.2375415	276.6657029	234.9158099	357.0543786	302.3341213	475.07122	288.8146272	456.3509739	452.8847029	357.5497043	455.4030047	451.630779
nagB	222.7065223	58.48521281	378.4607824	263.1971396	276.4739993	471.1360771	345.8493656	454.4570047	390.1810766	616.9458253	473.7558672	384.0099813	377.674613	488.4272899
nagP	95.47161771	139.6817763	1180.350819	510.2286146	372.2169644	402.2643285	293.6593982	455.4030047	375.0658239	554.867695	500.7684984	497.6542658	494.2167167	516.6344365
nap	51.44646341	46.59166557	547.2286675	395.9021248	288.8146272	322.9126167	282.0877097	343.4604096	327.6473379	362.7922935	279.9450771	249.6909982	233.9408513	226.285448
narG	48.06783766	39.72567973	46.98082035	28.14877043	89.75995204	96.60326199	34.08346251	156.4979555	84.2146896	81.91183449	51.05569535	52.27321543	84.2146896	86.10350135
narH	36.73287724	28.07083356	25.34272931	16.51837657	74.18214092	60.8000245	26.13660772	134.0846243	65.84490931	60.21287088	52.56388485	37.71326105	73.56767027	80.28174109
narI	103.9683067	59.67273513	61.81992505	27.30323514	44.60087164	150.0188523	42.48848507	190.282622	99.5949026	101.2655746	73.1101598	61.18050033	125.2789313	142.715676
narJ	84.68297215	38.13384239	129.5172097	79.23137861	134.0846243	190.9432354	216.4665056	171.4923011	122.9561426	190.5465927	124.9320654	234.265387	142.2219173	188.8373065
narK	97.0731229	68.40358344	65.07357909	45.06701526	84.74169027	116.4042562	36.32774727	320.9044532	179.1469908	143.6087655	84.33151691	72.50456866	134.9237022	183.1649946
nasA	82.2532056	59.05551953	115.9211498	93.18333114	151.6918747	171.017482	108.6843195	264.8441809	144.2072612	214.6734552	123.5541792	147.5438524	162.8048649	176.6806212
nasB	178.4034866	136.9969534	208.3694554	125.6267602	311.0494187	324.258369	165.8804436	624.2586082	379.2485883	316.2671711	265.0278205	268.1692485	351.4072144	396.7262367
nasC	107.8587942	67.08879843	73.87426672	41.01273357	164.5064112	151.9023101	43.20121552	229.9218875	100.8452974	131.7811307	71.30839365	81.57188015	122.2762159	127.02776
nasD	88.64700596	109.8963759	476.0601306	139.2950325	115.120424	171.1360634	88.64700596	137.8542562	117.0515315	157.4772921	118.8501571	116.5657387	125.8010366	154.8792434
nasE	63.20645513	71.45682957	334.4159852	230.0813124	159.0129001	298.5854387	183.4190912	341.5611314	224.8781999	273.0459599	380.8291232	332.9126775	371.1863892	368.8780157
nasF	69.40655417	50.87905606	179.6443809	151.9023101	221.4749928	211.1317884	133.2507645	344.1753585	279.3635525	348.7380569	356.3126763	277.049509	277.2416117	267.4267553
natA	67.97818794	47.80203063	68.83164099	42.66555767	114.9609437	98.70149283	61.0111069	264.1108939	112.4390999	102.5369443	99.4569304	111.7398517	134.3637355	146.3217069
natB	84.56565796	48.97589663	52.34573175	47.90153558	132.055447	127.2039799	33.70755315	251.079425	98.15569022	130.0569783	81.17704956	78.30323463	143.509258	132.6977409
ndhF	84.74169027	213.9307415	3127.946236	1865.051819	759.5494061	834.6340684	728.1036342	577.6292544	366.0761565	625.1246145	445.7218884	696.5098764	566.9194673	687.873754
ndk	56.37563994	24.21786869	100.9152223	133.1584341	161.7923966	477.0510998	337.5599653	438.3684017	554.4832233	512	474.7420398	382.6814077	433.2332015	550.2715765
nfrA	51.55355463	68.40358344	456.6674019	307.8321277	213.0428761	350.9203981	239.1878008	1457.216984	1648.57065	1287.181696	426.3811947	250.9054503	298.999653	464.0061124
nhaC	91.20240731	169.0141236	3000.526591	4457.441041	3015.120614	1989.237751	1700.802609	759.023109	357.3019556	327.4203088	742.3727784	947.5117343	867.6684134	632.5343422
nhaX	66.76406999	66.62538225	228.8090016	193.206524	197.6768341	704.765748	596.3435963	1403.681592	3206.980797	861.6749899	484.7173792	259.7536119	580.8412083	388.2924916
nifS	82.2532056	59.21948339	103.4650712	64.0443768	131.4162619	154.664684	59.7969502	167.2659525	107.8587942	91.13921252	73.66972744	67.22845082	104.0403971	128.4443838
nifZ	58.56634676	110.2779084	1047.692769	820.2955547	528.5880502	711.1450295	658.0256448	586.9118391	391.8071731	371.1863892	540.4435034	618.2300628	636.0516003	596.7570934
nin	60.29640153	59.09646789	121.263369	95.67035191	89.69775674	165.4211623	92.21950393	281.8922491	137.663282	171.8492804	153.2772742	112.1277843	134.6434277	134.4569016
nprB	51.7684063	40.78594007	110.2014961	55.3303828	93.18333114	159.0129001	110.5074635	232.3249038	133.8988723	191.3407038	137.4725724	153.8094143	174.6109229	177.9095321
nprE	61.30785397	45.34903669	164.1646852	101.8992766	165.3065408	171.6112117	105.200664	165.4211623	160.6748149	247.9662564	213.0428761	229.6033689	228.0173826	254.2316788
nrdE	90.63522805	218.8805575	5245.992392	4898.077888	3907.418319	5260.557554	5653.77988	2828.85007	1524.372741	3283.457349	3940.054854	3502.088921	3380.450953	3097.739258
nrdF	160.1189223	137.5678941	8713.278856	7863.740506	6855.28058	6334.433996	6793.785719	2256.701677	1812.79491	3441.925129	3792.674908	3403.963849	2759.134365	2681.826146
nrgA	79.06679278	67.60228002	116.8083825	121.4315923	206.5002904	307.4056774	234.590373	234.7530351	168.1960483	331.990926	788.5180664	526.7592744	445.7218884	288.0149721
nrgB	116.5657387	92.6038327	580.8412083	544.5799285	654.8406176	642.6992595	527.4900243	596.3435963	793.4524733	1168.142045	1052.788558	825.4288194	609.2962285	651.6710069
nth	71.45682957	687.873754	4884.516341	3038.197625	1525.429722	2004.4629	1677.387157	2194.992051	1697.269564	537.0825357	696.5098764	733.676365	1016.22208	912.7019478
nucA	103.2501452	78.57508377	294.4747247	212.6003262	444.7959988	519.8674436	584.8812784	1605.71485	1592.414281	1815.30972	1449.15882	1177.898899	974.8253783	1037.575066
nucB	86.3425622	47.27481803	133.1584341	100.4963992	112.4390999	163.1437603	91.70954562	218.4258811	116.8083825	102.3239463	118.1929358	115.0406562	130.9615961	121.1793448
nudF	72.05366951	174.2482069	1401.737025	1105.895997	1252.851754	1122.889307	1335.347953	1297.033476	1187.737246	1219.437414	846.2851258	1053.518549	843.941975	988.4334335
nupC	77.43962171	202.5311491	687.873754	286.6208995	175.8254379	303.5941118	260.6554111	445.4130446	166.8028351	343.6985607	283.8529648	276.4739993	382.9467541	396.4513423
nusA	109.5921004	380.565244	8326.531867	6409.517316	6480.996771	4237.506894	4614.63236	2413.648707	2681.826146	4341.566601	5720.795269	6960.619513	5188.133903	5378.54413
nusB	93.96164071	515.9187253	4688.790162	2944.894019	3112.806106	3403.963849	2576.148422	2308.916044	9020.551972	10304.59369	5642.03539	4750.948985	4659.631013	4790.631072
nusG	70.52192742	239.3536506	5560.504238	3931.870253	2674.400844	2134.969878	2447.341988	1369.088507	737.7560314	1314.228119	1942.905477	2466.073357	1811.538812	1553.169966
obg	111.2761037	337.3260676	2228.720521	2080.911653	2926.579998	3149.702822	2957.166992	2597.665586	1212.694131	1735.336827	2208.727924	2896.309376	2337.90404	2017.006475
odhA	104.4015991	62.63946563	139.8755506	137.0919454	294.4747247	599.2441044	611.4115518	1496.109444	3123.612986	3046.632985	4380.864872	4053.633665	5603.063005	7755.478067
odhB	128.622569	82.13925744	397.0013216	392.0788473	367.8566852	802.3011194	884.059708	1233.036678	3514.247293	4653.175869	6238.571478	5077.842739	6199.774384	8040.112651
ogt	118.8501571	79.06679278	411.5717073	273.8040545	275.326564	371.1863892	227.7015023	477.0510998	304.0152745	264.1108939	197.8139007	231.6816545	283.2633224	310.8338904
oppA	151.1670607	144.5074438	507.2313129	199.6044397	235.0786975	268.727471	175.2171281	338.7318886	5525.923981	4153.178029	2341.147311	1884.544308	1789.077291	2858.415645
oppC	106.5952987	50.14381996	141.2395187	95.60406126	184.9510909	174.4899337	85.39028286	248.9996665	1394.952227	787.9716967	505.3012715	411.8570859	518.0688389	655.749049
oppD	NA	74.54294953	393.9858484	291.8331578	228.9676549	338.2626318	189.6242941	449.133337	1427.227892	545.3354001	678.4035927	435.34037	662.6025751	787.4257056
oppF	116.7274452	71.70490971	225.0341276	143.509258	134.4569016	311.9130275	203.2342863	361.5371275	1657.737659	747.5363895	583.2618891	420.5110788	579.233005	845.1127383
opuAA	78.30323463	346.8095942	5816.759741	3750.84518	1481.661323	2691.136772	2990.145558	3600.546041	2764.877794	2095.385538	2179.830134	1546.723928	1687.88395	1849.603093
opuAB	112.3611901	305.2822713	8510.333774	5744.636931	3080.609283	3766.476989	3745.649007	3776.934371	3345.485788	2803.474049	2787.971311	2089.583942	2400.301637	2558.353665
opuAC	125.5397125	164.3924236	6989.628196	4389.984103	3072.07985	2924.55215	3292.573658	2428.752895	2497.034433	2205.668098	2155.788605	1936.183535	1722.155858	1747.407049
opuBA	258.4963322	54.00421095	174.3086072	98.49646209	191.871949	251.9511096	144.107339	218.2745323	192.2713506	226.1286532	151.271878	209.382927	129.4274663	226.5993637
opuBB	105.0549259	75.4265221	220.5558169	162.2416028	169.1313159	250.5578625	185.2076654	239.1878008	246.7660308	245.0614933	251.6020732	232.4859949	203.6573398	256.7107676
opuBC	126.5882773	49.28237915	78.8478767	59.1784498	91.90044868	217.8211148	104.5464309	309.1150314	145.7144357	161.1209182	159.5649529	118.0291991	176.4358596	291.6309446
opuBD	82.82532189	60.84218248	102.0052785	65.39008529	117.8656892	185.2076654	83.11287057	344.4140054	103.0356656	132.8818266	121.9376637	81.34602812	133.8060928	153.064934
opuCA	65.48079806	39.04321633	198.6382987	152.7469751	154.664684	264.1108939	249.3450927	443.5644705	660.3101443	1077.147422	849.2232149	792.3532767	808.44174	1547.796407
opuCB	93.37730203	36.5550799	137.4725724	127.5571536	139.1020624	165.0775361	159.5649529	253.5277752	560.278375	739.8043637	613.9596359	493.5320616	471.462757	836.9513764
opuCC	45.03578801	17.48444383	113.6142512	128	217.5193598	239.1878008	131.3252026	401.7070581	599.6596128	942.9255139	643.1448991	586.5051638	656.2037372	1016.22208
opuCD	100.0099687	55.21544605	117.4579049	116.6465639	136.8071669	190.019017	100.4963992	184.0558762	331.0717266	270.5966184	273.2352865	214.9712622	316.9255145	463.363309
opuD	132.1470125	123.2120887	1423.276257	1345.568386	956.0882636	1039.014448	920.9633916	959.4075616	778.2015265	467.2335301	500.7684984	491.4837817	571.6546365	503.5530619
opuE	123.8113702	131.4162619	1307.866889	868.8720913	500.4215124	731.1380376	633.8510289	1254.58978	688.350717	378.4607824	294.2706811	235.8948317	393.9858484	296.1121751
oxdC	122.3610007	44.04785925	69.59925701	56.53216329	144.5074438	186.8840974	88.0957185	270.2217517	156.1728653	136.9020272	130.9615961	119.9259452	165.7655039	235.4048118
pabA	190.9432354	1316.05129	10907.25162	6131.396554	4911.677087	5264.205158	5980.291116	4721.403276	4017.2708	5780.585855	3063.574033	3154.072266	2741.975566	2898.31764
pabB	84.27308301	841.0221576	3948.256493	2191.951254	1786.598821	2018.405042	2440.565913	2086.689171	1272.985261	1490.933298	1297.932823	1125.226719	787.4257056	932.5259096
pabC	69.26237725	717.5820539	7455.038047	4173.378341	2011.421891	2876.303106	3091.304384	2471.206748	1820.349811	2043.745729	1896.337454	1599.050737	1407.578824	1490.933298
padC	59.05551953	86.28273483	505.3012715	197.2662037	145.1096848	132.6057937	67.88401545	194.0117205	181.8997815	177.663068	92.7965973	76.47943711	86.46234141	93.31260024
padR	111.8948634	101.7581121	855.1300295	584.47601	287.8154045	497.6542658	379.5115545	461.4402369	376.3679581	318.4669832	252.6506357	260.2943164	274.1838907	303.8046202
paiA	3.233283475	0.00099985	999.456523	954.7637621	495.2454808	400.0398746	245.7418908	1028.267564	375.5861361	364.0518171	470.4833963	138.1412143	287.217531	284.0497848
paiB	80.5046382	297.7587306	3699.206186	1589.10639	1157.663301	912.0695302	796.7592208	1080.138053	727.0949676	1058.642674	663.5217743	524.209613	374.8059382	427.268752
panB	106.9653707	502.5070407	6571.468115	4275.863255	3130.115115	5180.946605	5744.636931	6850.530508	5275.163154	3432.395304	2870.328216	4347.589464	5665.548816	7858.291666
panC	135.8621707	489.4440026	6598.854992	4827.297414	4281.79497	5238.724941	5828.867937	6059.571238	4797.276902	3117.124364	2659.611858	3590.577035	5367.371382	7023.624492
panD	50.77336596	112.2833342	1452.175397	1278.290482	1525.429722	1462.276075	1605.71485	2053.686141	1476.535164	1031.122483	985.6967097	986.3801795	1560.724306	1774.257882
parC	110.4308921	76.32056783	463.363309	531.1590075	921.6019761	859.2892284	1032.552914	919.6875498	951.4605304	1471.426741	1173.823678	1090.6708	1059.376723	1115.132944
parE	97.20778815	64.66889258	182.4048146	218.1232883	542.6958251	551.0349439	613.5342189	1202.649059	939.0121402	1446.14851	1127.568996	1033.268873	933.1725114	1000.149534
patA	37.63492001	0.00099985	1895.023469	1682.044315	1644.006172	1718.578457	1111.274877	1694.918279	1668.111489	2078.028895	1532.849138	1233.036678	1473.467986	1354.927554
patB	61.64876122	53.00292233	163.9372623	119.7598077	216.4665056	376.6289269	314.9545843	541.9440102	583.2618891	481.0356476	506.3531092	483.0403845	451.9439341	562.2235207
pbpA	86.40243105	836.3714469	5552.801083	3475.488365	2244.222498	2854.455785	2346.020655	924.1607449	1356.807185	1715.008486	2151.310426	2350.904144	2300.927801	2078.028895
pbpB	127.9113079	251.776531	1338.12762	1306.960659	1542.441438	1809.029225	1570.491044	1481.661323	731.6449995	928.0122248	1623.621912	3553.438463	4377.82934	5487.753636
pbpC	128.7117543	127.8226773	1456.207268	1164.907753	1606.828232	1420.319712	1611.289488	1896.337454	2098.292374	2821.017695	2787.971311	3130.115115	2519.636674	2797.650446
pbpD	147.0333894	79.45135946	1160.073099	802.857425	1239.893078	732.6599783	866.4664029	904.5146127	706.232792	1437.155047	1355.867044	1606.828232	1002.926385	1041.899205
pbpE	108.0833136	66.57921706	196.0394236	124.4998333	146.2203196	202.3908139	129.0691142	233.2931278	277.2416117	190.8109295	206.0713312	213.338421	261.9231923	308.2591696
pbpF	64.1776919	73.7719262	893.9188133	593.0459168	406.4685726	330.3839976	295.7019608	877.9530615	456.9840494	251.6020732	185.7218826	206.0713312	275.7085123	261.0170068
pbpX	80.84014476	62.81338009	185.4645958	226.7564849	293.4559195	639.145241	620.8065634	1566.142749	1258.9454	725.584587	682.6489227	624.2586082	928.0122248	1150.463901
pbuG	113.6930299	206.2142185	2886.288907	1582.511206	1335.347953	1991.997332	2076.589015	580.8412083	1461.262854	1504.42868	1432.182869	1293.442316	1219.437414	1079.389617
